,Title,Company,Location,Date,Scrape Date,Summary,Salary,Url
823,Web Analist,Finest People,Amsterdam,Vandaag,2021-03-05,"Jouw nieuwe baan: meer data dan je ooit van te voren hebt durven dromen!
Het aantal bezoekers en daarmee de data blijft enorm toenemen, daarom ben jij heel hard…",€40.000 - €50.000 per jaar,https://nl.indeed.com/rc/clk?jk=dfe0b7faad44ab14&fccid=b11ead34ae92e8ec&vjs=3
824,Medior Business Analist,Capgemini,Utrecht,Meer dan 30 dagen geleden,2021-03-05,"Mede dankzij innovaties op het gebied van intelligence, linked data, BPM, robotisering en blockchain.
Ben jij een gedreven Business Analist en ben jij toe aan…",,https://nl.indeed.com/rc/clk?jk=cc792183d58038c9&fccid=105ecfd0283f415f&vjs=3
825,Data Analist,Carrierecafe,Amsterdam Centrum,Meer dan 30 dagen geleden,2021-03-05,"Alle domeinen binnen het bankwezen hebben behoefte aan inzicht in relevante data.
Banken zijn zeer afhankelijk van data en ze hebben jouw expertise hard nodig.",,https://nl.indeed.com/rc/clk?jk=766d1bdeda95fb84&fccid=156a45cd64fe6790&vjs=3
826,Traineeship Data & Risk,Joust,Randstad,Meer dan 30 dagen geleden,2021-03-05,Dit zorgt voor een versnelde ontwikkeling en directe inzetbaarheid van jou als professional in functies op het data en risk gebied.,,https://nl.indeed.com/rc/clk?jk=185d8ae25ed75c58&fccid=53d29e1b974742b3&vjs=3
827,Talent Analyst,RB,Schiphol,Meer dan 30 dagen geleden,2021-03-05,"At least two years in a consultancy or HR capacity, with experience in data analytics; translating data into true insights.",,https://nl.indeed.com/rc/clk?jk=8c59090c801607a3&fccid=2187d710fd27cd06&vjs=3
828,Data Analyst / Credit Risk (SQL),HamlynWilliams,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"Working with large and diverse data files - with relatively low data quality.
At least 2 years’ experience in writing database queries and merging, cleaning,…",€80.000 per jaar,https://nl.indeed.com/rc/clk?jk=190e67d98f308dc6&fccid=ab7c67e2cdbc0ed5&vjs=3
829,Business Process Analyst,DSM,Heerlen,15 dagen geleden,2021-03-05,"To data privacy reasons we do not handle any applications sent by email.
Investigating and helping to improve the data integrity of the pension administration…",,https://nl.indeed.com/rc/clk?jk=e0447e81e6fa50e3&fccid=e55924959400876c&vjs=3
830,Informatie Analist,Centric,Zoetermeer,Meer dan 30 dagen geleden,2021-03-05,"Combineer kennis en kunde met oog voor de klant!
Als Informatie Analist ben jij verantwoordelijk voor het in kaart brengen van de wensen en eisen vanuit de…",,https://nl.indeed.com/rc/clk?jk=4592804db4d1867f&fccid=89083eaa845d12f7&vjs=3
831,Rewards Analyst,Willis Towers Watson,Amstelveen noord,17 dagen geleden,2021-03-05,"Collect compensation and benefits data, conducting checks and validation as well as data analysis.
; sales or revenue-generation; market surveys or statistics/…",,https://nl.indeed.com/rc/clk?jk=c906240c05f3cb87&fccid=52f90de7b5346a08&vjs=3
832,Teamleider Business Intelligence,QLF Brands - lampenlicht.nl,Hapert,Meer dan 30 dagen geleden,2021-03-05,"Jij geeft jouw team als BI analist demonstraties en bespreekt en levert resultaat aan data vraagstukken vanuit de organisatie.
Wij zoeken jou, omdat jij...",,https://nl.indeed.com/rc/clk?jk=f13a06e873426ab5&fccid=afec03267be86ea5&vjs=3
833,Analyst,Annual Insight,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"Affiniteit hebt met financiële data.
We geloven in de kracht van data en in onze mensen.
Een kans om na je studie te starten bij een succesvolle data gedreven…",,https://nl.indeed.com/rc/clk?jk=372925d55765f70f&fccid=3d8625072a10995e&vjs=3
834,Business Analyst Transaction Reporting,Synechron,Amsterdam,15 dagen geleden,2021-03-05,"Do you want to work for an ambitious, international, and fast-growing firm?
We are looking for a techno functional Transaction Reporting Business Analyst for…",,https://nl.indeed.com/rc/clk?jk=af22113f721ec32d&fccid=837edc3ec6c2367e&vjs=3
835,Business Analyst,Leaseweb,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"Flag data quality issues related to the business process.
Support colleagues in business cases with data models and insights.
Competitive salary + annual bonus.",,https://nl.indeed.com/rc/clk?jk=0336cb6c5556eff6&fccid=ee8373b0f3a14710&vjs=3
836,Business Manager IAM,Portbase,Rotterdam,1 dag geleden,2021-03-05,"Al deze partijen zijn verbonden via het Port Community Systeem en delen actief data met elkaar.
Als Business Manager sta je direct in contact met een grote…",,https://nl.indeed.com/rc/clk?jk=fbc4e7cb678b6239&fccid=ecce9165ee7cb801&vjs=3
837,Busines Analist,Quest4,Groningen,2 dagen geleden,2021-03-05,"Projectmanagers onderzoeken wat de mogelijkheden van big data zijn.
Als ervaren business analist begrijp je klant- en gebruikerswensen en ben je in staat een…",,https://nl.indeed.com/rc/clk?jk=a41163fa17b6b034&fccid=a3a86677309d7b0d&vjs=3
838,Chemical Insights Analyst - Energy Insights,McKinsey & Company,Amsterdam,7 dagen geleden,2021-03-05,"Energy Insights’ dedicated specialists apply proprietary tools and methodologies and a data-driven approach.
Background in consulting, strategy and/or research…",,https://nl.indeed.com/rc/clk?jk=c8b071614237d624&fccid=6576e7250aa78c3c&vjs=3
839,Data Engineer,Northpool,Leiden,Meer dan 30 dagen geleden,2021-03-05,You will be responsible for expending and optimizing our data and data pipeline architecture as well as optimizing the data flow and data collection.,,https://nl.indeed.com/rc/clk?jk=fbdce0e19592cc84&fccid=f2df49282d282963&vjs=3
840,Specialist,Bittiq,Utrecht,Meer dan 30 dagen geleden,2021-03-05,"We offer open finance solutions: aggregation of financial data, smart data analytics and tools for financial well-being.
Start date: Winter 2020 - 2021.",,https://nl.indeed.com/rc/clk?jk=980aa25d39ee92ab&fccid=f0ff16283f2760cc&vjs=3
841,Cyber Security Analyst,Epson Europe,Zeist,Meer dan 30 dagen geleden,2021-03-05,"Broad hands-on knowledge of firewalls, intrusion detection systems, anti-virus software, data encryption, and other industry-standard techniques and practices •…",,https://nl.indeed.com/rc/clk?jk=2185148b0ae4e225&fccid=2da00ff91b007477&vjs=3
842,Technisch CRO specialist E-Commerce,Suitable herenmode,Rosmalen,Meer dan 30 dagen geleden,2021-03-05,"Een passie hebt voor data, technologie en UX/UI design.
Het initiëren en uitvoeren van A/B-testen op basis van hypotheses, gebaseerd op data en kennis van de…",,https://nl.indeed.com/company/Suitable/jobs/Technisch-Cro-Specialist-E-Commerce-c1f1368dc758acd5?fccid=285d05b68f05dcc2&vjs=3
843,BI Specialist,Thales Group,Hengelo OV,Zojuist geplaatst,2021-03-05,"Together with the data engineer and data manager, you investigate which data is required to build the dashboard and together you determine how much time it will…",,https://nl.indeed.com/rc/clk?jk=170525e32fa73641&fccid=b920aab5fd60595d&vjs=3
844,"Data Specialist, Data Analist",Novicum,Utrecht,Meer dan 30 dagen geleden,2021-03-05,"Ruime ervaring op het gebied van data, bijvoorbeeld:
Ervaring in data modellering, governance, proces optimalisatie en het verkrijgen van uitvoerbare inzichten.",,https://nl.indeed.com/rc/clk?jk=3b7033e82067eab4&fccid=2884db99cb2a791a&vjs=3
845,Product / UX Designer,eBay Inc.,Amsterdam,4 dagen geleden,2021-03-05,"In this team you will collaborate with a product manager, mobile/front-end developers, back-end developers, product analysts, data scientists, marketing,…",,https://nl.indeed.com/rc/clk?jk=c174dfe4e3761303&fccid=0da3ed18c20a248d&vjs=3
846,Lead Data Engineer bij Transavia,Transavia,Schiphol,Meer dan 30 dagen geleden,2021-03-05,Ben je in staat om deze kennis en kunde te demonstreren en daarmee vakmanschap bij jouw data engineer- en data scientist collega’s te stimuleren;,€3.700 - €6.120 per maand,https://nl.indeed.com/rc/clk?jk=75d49c173ccd897b&fccid=9693bb0696b7a117&vjs=3
847,Product Owner,Talespin,Utrecht,Meer dan 30 dagen geleden,2021-03-05,"Our spatial computing products deliver a new standard for learning and workforce data, empowering organizations, and individuals to make better talent and…",,https://nl.indeed.com/rc/clk?jk=3e359b46056c6387&fccid=6f20aa87134ae95b&vjs=3
848,Senior Analyst Global Advertising,eBay Inc.,Amsterdam,4 dagen geleden,2021-03-05,"Collaborate with other analysts/data scientists and help guide strategy based on learning from other analyses/projects.
You are data and analytically intensive!",,https://nl.indeed.com/rc/clk?jk=a075b2e1d43d7ddf&fccid=0da3ed18c20a248d&vjs=3
849,Business Controller,Ikbenfrits.nl,Duivendrecht,2 dagen geleden,2021-03-05,"Daarnaast werk je veel samen met de data-analist om de data ook inzichtelijk te maken voor al je collega’s.
Als geen ander weet jij het verhaal achter cijfers…",,https://nl.indeed.com/company/Ikbenfrits/jobs/Business-Controller-5da42c523cdd3238?fccid=6d337f364642ce10&vjs=3
850,Dedicated Program - Algemene sollicitatie IT Traineeship,Young Colfield,Amsterdam-Zuidoost,Meer dan 30 dagen geleden,2021-03-05,"Hierbij kun je denken aanbijvoorbeeld business analyse, software development, data science en requirement engineering.
Hoe ziet dat er dan uit?",,https://nl.indeed.com/rc/clk?jk=9e0a3e2f620b94b6&fccid=5b4c384c438ce79d&vjs=3
851,ICT Business Analyst,OMRON HEALTHCARE,Hoofddorp,2 dagen geleden,2021-03-05,"Ensures optimal functioning and keeping compliance on data, data integration, and data warehouses.
Reporting to the Head of Information and Communications…",,https://nl.indeed.com/rc/clk?jk=5db70233945e4b06&fccid=74863a92805aacc3&vjs=3
852,Business engineer,VDL ETG Eindhoven,Eindhoven,Meer dan 30 dagen geleden,2021-03-05,"Je hebt affiniteit met data verzamelen en analyseren;
Vaardigheden ten behoeve van data verzamelen, analyseren, rapporteren en ontwikkelen van ‘tools’;",,https://nl.indeed.com/rc/clk?jk=0f1516e668ab9637&fccid=111e7afefa6d6607&vjs=3
853,Customer Success Manager Cortex - Netherlands,Palo Alto Networks,Amsterdam-Duivendrecht,Vandaag,2021-03-05,"Experience as a SOC analyst/manager preferred.
Highly data-driven with a commitment to following process.
At Palo Alto Networks® everything starts and ends with…",,https://nl.indeed.com/rc/clk?jk=53410e9588d3bc5c&fccid=0562f887e2bed9ea&vjs=3
854,Data Analyst Credit Risk & SQL,Varrlyn,Amsterdam-Zuidoost,Meer dan 30 dagen geleden,2021-03-05,"You’ll develop the principles for creating data sets that meet the latest internal and regulatory requirements for data quality.
A thorough mastery of SQL.",,https://nl.indeed.com/rc/clk?jk=c331f3ad86c57334&fccid=b4f1a6978b3a715c&vjs=3
855,Senior Analist Amsterdam,Finest People,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"Je bent gek op data en deze te analyseren.
Wil jij werken aan nieuwe data gedreven marketing oplossingen?
Zit zoeken, analyseren en vertalen van data je in het…",€35.000 - €40.000 per jaar,https://nl.indeed.com/rc/clk?jk=1fa4e3090d2b9f65&fccid=b11ead34ae92e8ec&vjs=3
856,Lead Business Analist Finance,Bol.com,Utrecht,8 dagen geleden,2021-03-05,"Wel, als je 6+ jaar werkervaring hebt op het gebied van Finance, Control, big data, business intelligence en/of data science.
Hoe maak jij onze klanten blij?",€5.000 - €6.000 per maand,https://nl.indeed.com/rc/clk?jk=abfa960a18f84211&fccid=38c84708b80970a7&vjs=3
857,(Junior) IT Business Consultant,Itility B.V.,Eindhoven,Meer dan 30 dagen geleden,2021-03-05,"Setting up big data environments.
This includes tasks such as retrieving requirements, collecting and providing insight into relevant data, and making proposals…",,https://nl.indeed.com/rc/clk?jk=9de4547da650819d&fccid=fe2f482ca3468eae&vjs=3
858,Senior Data Analyst,Darwin Recruitment,Amsterdam,1 dag geleden,2021-03-05,"Translating data into actionable insights;
We need a data visionary, can you step up?
Generating creative new ideas to get value out of data;",€45.000 - €85.000 per jaar,https://nl.indeed.com/rc/clk?jk=10fac27a3f3a4e23&fccid=2492b919e00491c0&vjs=3
859,Functioneel Beheerder Metacom,Boskalis,Rotterdam,Meer dan 30 dagen geleden,2021-03-05,"Je maakt vergelijkingen en signaleert trends in de data van onze werken.
Ervaring met Excel, VENA, Power BI en big data.
Wat je gaat doen als Business Analist:",,https://nl.indeed.com/rc/clk?jk=9d52bb52566278c7&fccid=3002afa2a4b3c5ca&vjs=3
860,Enterprise Account Executive,Anaplan,Den Bosch,18 dagen geleden,2021-03-05,"From our calculation engine and in-memory data store, to apps and predictive analytics; amazing technology is being developed every day.",,https://nl.indeed.com/rc/clk?jk=82c1522a03d28a31&fccid=93ffb51d89b44b5d&vjs=3
861,Sr. FP&A Analyst,uniQure,Amsterdam,16 dagen geleden,2021-03-05,"Highly detail-oriented and organized with prior experience having gathered, structured, monitored, and validated data to ensure data integrity and documentation…",,https://nl.indeed.com/rc/clk?jk=4402aafca5295968&fccid=137b20b742cbfe2b&vjs=3
862,Marketing Researcher & Develope,Free for One,Amersfoort,Meer dan 30 dagen geleden,2021-03-05,"Ervaring in het analyseren van data bijv. als data analist.
Free for One is een professioneel, jong en dynamisch actiemarketingbureau gericht op…",,https://nl.indeed.com/rc/clk?jk=aae60e2868e9597b&fccid=fe72ad6f2f466d1c&vjs=3
863,Business Intelligence Analyst,UPS Netherlands,Eindhoven,Meer dan 30 dagen geleden,2021-03-05,"The role of “Business Intelligence Analyst” is to help in decision-making and solve business problems by converting data into information, selecting relevant…",,https://nl.indeed.com/rc/clk?jk=5b43e5433dbf18bf&fccid=fcf465e707df52fb&vjs=3
864,"Scrum Master Client, Banker and Data",Rabobank,Utrecht,Meer dan 30 dagen geleden,2021-03-05,"Your primary working area will be system, data and process improvements for wholesale and rural customer across the globe.
Growing a better world together.",,https://nl.indeed.com/rc/clk?jk=83d974cb275f381c&fccid=db0b8cca1616eafb&vjs=3
865,PH - FP&A Analyst OHC,Philips,Amsterdam,7 dagen geleden,2021-03-05,"Intellectual capacity to digest complex information, see trends & analysis through data.
Delivers meaningful, accurate and timely reporting, analysis and…",,https://nl.indeed.com/rc/clk?jk=9cf5f010524cf735&fccid=e4af9ca5b6d3a604&vjs=3
866,"Planning, Budget and Reporting Analyst",Stamicarbon,Sittard,Meer dan 30 dagen geleden,2021-03-05,"Supporting the computation of the work progress of the job orders with full-life data, for the preparation of the income statement and balance sheet for the…",,https://nl.indeed.com/rc/clk?jk=a53197a8818394b5&fccid=3e0f7c31772f7a51&vjs=3
867,Industry Spare Parts Analyst and Demand Planner,Marel,Boxmeer,14 dagen geleden,2021-03-05,Very strong analytical skills and ability to process and consolidate data into meaningful reports in mainstream reporting and analytics tools.,,https://nl.indeed.com/rc/clk?jk=598664e8c8884248&fccid=cfe09a475288e653&vjs=3
868,IT Test Engineer,Home Credit,Tin,Meer dan 30 dagen geleden,2021-03-05,"Communicate with developer, data analyst, business analyst and business user for User Acceptance Testing (UAT) when require.
13th Salary Fixed and KPI Bonus.",,https://nl.indeed.com/rc/clk?jk=5a96c9c1d6dd92ad&fccid=55c29561e89dbef7&vjs=3
869,Senior Strategic & Market Intelligence Analyst,DSM,Geleen,22 dagen geleden,2021-03-05,"Due to data privacy reasons we do not handle any applications sent by email.
Responsible for business performance benchmarking against markets and peers based…",,https://nl.indeed.com/rc/clk?jk=1d0863da14bbc3cb&fccid=e55924959400876c&vjs=3
870,Junior Data Specialist,StarApple,Den Haag,Meer dan 30 dagen geleden,2021-03-05,"Data is een enorm breed begrip en er worden steeds meer belangrijke bedrijfskeuzes gemaakt aan de hand van data.
Kennis van SQL/VBA/Python/R is een pré.",€2.500 - €3.000 per maand,https://nl.indeed.com/rc/clk?jk=b1b2d73ff2c179cd&fccid=e9f71ecf64b10d24&vjs=3
871,Strategic Account Manager,Johnson & Johnson Family of Companies,Amersfoort,Meer dan 30 dagen geleden,2021-03-05,"Strong in data analyses and deriving actionable conclusions.
Reviews externally available information, like annual reports of hospitals, industry analysts'…",,https://nl.indeed.com/rc/clk?jk=c2fd0c2af80fa6d6&fccid=0bed8e17bc113980&vjs=3
872,Business Analyst,CEVA,Zaltbommel,Vandaag,2021-03-05,Met jouw uitgebreide kennis van Excel ga je altijd opzoek naar de beste manier van analyseren; je kan overweg met grote hoeveelheden data.,€2.780 - €3.935 per maand,https://nl.indeed.com/rc/clk?jk=07b81dbf6bcb9df0&fccid=25827e26e0b88f8a&vjs=3
873,Manager Business Intelligence & Sourcing Analytics,ASML,Veldhoven,13 dagen geleden,2021-03-05,"You will manage and coach a team of product owners data analytics and sourcing analysts.
You are able to translate data intelligence models into business value…",,https://nl.indeed.com/rc/clk?jk=b01d9684d6e9296c&fccid=57ed5f0210b0681a&vjs=3
874,M&A Analyst Poland,Total Specific Solutions,Nieuwegein,27 dagen geleden,2021-03-05,"Internal team reporting and data processing in CRM systems.
We are looking for an M&A analyst to further accelerate acquisitive growth in Poland and the CEE.",,https://nl.indeed.com/rc/clk?jk=19f1ec35171257df&fccid=f01505c22984c6f3&vjs=3
875,ambitieuze BI analisten,Centennium,Den Haag,Meer dan 30 dagen geleden,2021-03-05,"Minimaal 4 jaar werkervaring in de rol van informatie/data-analist;
Ben jij een enthousiaste en ambitieuze BI professional en ben je toe aan een ‘next step’ in…",€55.000 - €75.000 per jaar,https://nl.indeed.com/rc/clk?jk=a0ec138dbc9b5fae&fccid=cd943ee9c6af163b&vjs=3
